trans_date_trans_time,category,amt,state,city,gender,job,merchant,is_fraud
2019-07-16 08:10:12,misc_pos,33.25,WI,Boyd,M,IT trainer,fraud_Stamm-Rodriguez,0
2020-03-25 16:40:09,misc_pos,1.84,IL,Bonfield,F,Medical secretary,"fraud_Terry, Johns and Bins",0
2020-03-16 11:49:22,grocery_pos,81.65,TX,Lake Jackson,M,Futures trader,fraud_McDermott-Weimann,0
2019-02-16 14:54:43,shopping_net,2.28,OH,Bowersville,F,Quantity surveyor,fraud_Auer-West,0
2020-06-15 14:40:17,travel,8.95,OR,Lowell,F,Systems analyst,fraud_Johnston-Casper,0
2019-07-20 09:34:05,misc_net,6.89,ND,Wilton,F,"Designer, ceramics/pottery","fraud_Rippin, Kub and Mann",0
2020-04-26 15:28:44,health_fitness,32.58,SC,Bradley,F,Research scientist (physical sciences),fraud_Jacobi Inc,0
2019-01-29 20:15:30,health_fitness,81.72,MI,Afton,M,Technical brewer,"fraud_Ledner, Hartmann and Feest",0
2020-05-25 15:53:17,kids_pets,62.0,CO,Parker,M,Materials engineer,fraud_Ruecker-Mayert,0
2019-06-15 22:56:51,shopping_pos,7.85,NM,Red River,F,"Surveyor, land/geomatics","fraud_Weimann, Kuhic and Beahan",0
2019-08-18 17:25:31,home,63.7,AL,Plantersville,F,Drilling engineer,fraud_Gaylord-Powlowski,0
2019-12-04 02:26:31,misc_pos,4.14,TX,Lubbock,M,"Doctor, general practice",fraud_Stiedemann Inc,0
2020-02-17 14:57:09,health_fitness,74.19,WY,Alva,M,"Administrator, local government",fraud_Adams-Barrows,0
2020-01-08 09:20:03,shopping_net,4.24,VA,Catawba,F,Equality and diversity officer,fraud_Gleason-Macejkovic,0
2019-04-14 03:54:42,food_dining,49.23,AL,Gadsden,F,Ceramics designer,fraud_Jakubowski Group,0
2019-11-29 19:15:53,kids_pets,47.71,PA,Shippingport,M,Secretary/administrator,fraud_Hilpert-Conroy,0
2019-03-02 21:52:10,home,92.0,OH,Dayton,F,Environmental manager,"fraud_Durgan, Gislason and Spencer",0
2019-12-30 02:13:05,shopping_net,8.09,IN,Andrews,M,Retail banker,"fraud_Kuhic, Bins and Pfeffer",0
2019-03-08 13:58:34,personal_care,99.88,VA,Ruckersville,M,"Designer, ceramics/pottery",fraud_Reichel LLC,0
2019-07-18 22:10:10,health_fitness,4.2,TX,Prairie Hill,F,Barrister,fraud_Ratke and Sons,0
2019-11-15 13:20:51,health_fitness,63.6,GA,Kings Bay,F,Naval architect,fraud_Torphy-Kertzmann,0
2020-05-13 19:12:51,health_fitness,5.09,PA,Armagh,F,Early years teacher,fraud_Schroeder Group,0
2020-05-26 10:53:54,shopping_pos,7.04,NE,Howells,M,Research scientist (maths),fraud_Kihn Inc,0
2019-06-11 11:11:41,shopping_net,73.45,SD,Barnard,F,Systems developer,fraud_Goyette Inc,0
2019-01-09 12:55:40,shopping_pos,10.74,MA,Lawrence,M,Geoscientist,fraud_Beier-Hyatt,0
2019-03-24 08:35:27,shopping_pos,4.54,IA,Webster City,M,Medical secretary,fraud_Hudson-Grady,0
2019-03-01 07:35:39,shopping_net,2.19,NY,Port Gibson,F,Database administrator,fraud_Auer-West,0
2019-04-06 16:30:40,food_dining,18.68,CA,Carlotta,F,"Therapist, occupational",fraud_Bernhard-Lesch,0
2019-07-08 20:41:10,home,26.83,OH,Akron,M,Call centre manager,"fraud_Moore, Williamson and Emmerich",0
2019-03-17 01:14:12,shopping_pos,5.63,VA,Timberville,M,Waste management officer,"fraud_Baumbach, Hodkiewicz and Walsh",0
2020-02-20 20:26:12,entertainment,20.84,CA,Lakeport,F,Podiatrist,fraud_Dibbert-Green,0
2019-10-19 17:09:41,home,74.08,ND,Palermo,M,Administrator,fraud_Beier and Sons,0
2020-03-13 21:59:13,shopping_net,3.95,OH,Greenville,M,Media planner,"fraud_Schmeler, Bashirian and Price",0
2019-12-16 22:12:20,home,68.33,PA,Shippingport,M,Secretary/administrator,fraud_White and Sons,0
2019-02-08 23:37:09,health_fitness,140.04,IL,Bonfield,F,Medical secretary,fraud_Thompson-Gleason,0
2019-05-21 12:03:29,kids_pets,58.36,NH,Grantham,M,Charity fundraiser,fraud_Lubowitz-Walter,0
2020-01-15 17:49:23,health_fitness,77.79,NH,Acworth,M,Naval architect,"fraud_Conroy, Balistreri and Gorczany",0
2020-04-05 05:36:52,shopping_pos,3.0,MI,Luzerne,M,General practice doctor,fraud_Pagac LLC,0
2019-11-13 20:44:18,shopping_pos,6.31,FL,Key West,M,Town planner,fraud_Jacobi and Sons,0
2020-04-11 03:02:08,gas_transport,70.11,SC,Blackville,F,Technical brewer,"fraud_Zieme, Bode and Dooley",0
2020-05-05 05:29:22,shopping_net,1.35,OH,Warren,F,Magazine features editor,fraud_Price Inc,0
2019-12-03 23:44:38,entertainment,49.77,KY,Elizabethtown,M,Surgeon,"fraud_Fadel, Mertz and Rippin",0
2019-06-27 10:42:46,grocery_pos,75.23,NC,Pelham,M,Insurance underwriter,fraud_Pacocha-O'Reilly,0
2020-01-01 02:03:27,grocery_pos,122.57,WA,Conway,F,"Research officer, political party",fraud_Kunze Inc,0
2019-02-25 00:43:04,grocery_pos,130.28,CA,Santa Monica,F,"Civil engineer, contracting",fraud_Kunze Inc,0
2019-06-01 19:48:06,home,28.65,KY,Maysville,F,Advertising account executive,fraud_Altenwerth-Kilback,0
2020-05-23 16:42:46,entertainment,3.11,ID,Mesa,M,Cartographer,fraud_Bins-Tillman,0
2019-05-19 12:14:19,entertainment,125.21,KY,Deane,F,"Conservation officer, historic buildings",fraud_Padberg-Rogahn,0
2019-08-25 22:25:12,kids_pets,129.72,CO,Aurora,M,"Scientist, marine",fraud_Schoen Ltd,0
2019-05-22 14:10:58,shopping_net,1.26,GA,Hahira,F,"Teacher, special educational needs",fraud_Fisher Inc,0
2019-05-27 03:06:39,grocery_net,42.86,VT,Hinesburg,F,Claims inspector/assessor,fraud_Rowe-Vandervort,0
2019-05-10 06:32:11,shopping_net,15.17,HI,Honokaa,M,Physiotherapist,fraud_Kerluke-Abshire,0
2019-12-24 16:04:28,entertainment,41.44,IN,Leo,M,Biomedical engineer,fraud_Johns Inc,0
2019-10-20 20:41:08,health_fitness,22.9,WY,Lagrange,F,Product/process development scientist,"fraud_Mueller, Gerhold and Mueller",0
2019-09-01 17:19:12,food_dining,69.68,AR,Enola,F,"Physicist, medical",fraud_Jakubowski Group,0
2019-12-02 23:05:08,home,80.62,OH,Mount Saint Joseph,M,Exhibition designer,"fraud_Crist, Jakubowski and Littel",0
2020-02-06 12:35:06,home,68.71,ND,Palermo,M,Administrator,fraud_Wuckert-Goldner,0
2020-03-13 18:29:53,kids_pets,47.63,KS,Mc Cracken,F,Film/video editor,"fraud_Roberts, Daniel and Macejkovic",0
2019-08-10 14:15:26,kids_pets,54.74,MO,Kissee Mills,M,"Engineer, agricultural","fraud_Pouros, Walker and Spencer",0
2019-07-23 20:36:12,travel,5.88,NJ,Boonton,M,"Psychologist, sport and exercise","fraud_Kilback, Nitzsche and Leffler",0
2019-12-21 05:54:49,misc_net,8.39,KS,Wichita,M,Heritage manager,fraud_Huel-Langworth,0
2020-05-12 19:48:40,shopping_net,21.17,AR,Thida,M,Careers information officer,fraud_Heathcote LLC,0
2019-09-22 11:59:15,shopping_pos,7.46,KY,Stephensport,F,Chartered public finance accountant,"fraud_Bins, Balistreri and Beatty",0
2020-06-02 09:48:33,gas_transport,68.05,NC,Pelham,M,Insurance underwriter,fraud_Luettgen PLC,0
2019-12-06 14:04:28,personal_care,41.23,TN,Old Hickory,F,Prison officer,fraud_Osinski Inc,0
2019-10-06 22:54:18,travel,6.58,NC,Bailey,F,Call centre manager,fraud_Tillman LLC,0
2019-05-23 21:40:18,misc_net,15.8,PA,Mc Veytown,M,Nutritional therapist,fraud_Bednar Group,0
2019-09-22 22:06:18,health_fitness,13.51,SC,Ehrhardt,F,"Engineer, materials",fraud_Waters-Cruickshank,0
2019-02-04 12:33:18,shopping_pos,5.58,TX,Cleveland,F,Building surveyor,fraud_Hermann and Sons,0
2019-09-28 19:17:28,shopping_pos,41.61,TX,Leonard,F,Sub,"fraud_Baumbach, Strosin and Nicolas",0
2019-03-02 05:49:47,gas_transport,67.82,SC,New Ellenton,F,Biomedical scientist,fraud_Prohaska-Murray,0
2020-06-16 12:05:26,home,10.22,OK,Tulsa,F,"Teacher, special educational needs",fraud_Medhurst Inc,0
2019-12-27 02:07:42,gas_transport,71.38,IL,Logan,F,"Scientist, research (physical sciences)","fraud_Reilly, Heaney and Cole",0
2020-03-08 06:34:39,grocery_net,46.76,CA,Helm,M,Early years teacher,fraud_Collier Inc,0
2020-04-24 19:58:34,personal_care,31.32,VA,Edinburg,M,"Designer, multimedia","fraud_Bradtke, Torp and Bahringer",0
2020-03-16 21:12:47,personal_care,71.97,NC,Bailey,F,Call centre manager,fraud_Reichel LLC,0
2019-07-09 03:01:47,grocery_pos,100.94,SD,Mc Intosh,M,"Designer, industrial/product",fraud_Kuhic Inc,0
2019-07-10 08:01:50,misc_net,23.68,NJ,Greenwich,M,Insurance risk surveyor,fraud_Donnelly PLC,0
2019-07-29 11:06:27,gas_transport,70.36,NM,Loving,F,Educational psychologist,fraud_Sporer Inc,0
2019-12-14 23:54:05,kids_pets,37.75,MI,Oxford,M,Agricultural consultant,"fraud_Lang, Towne and Schuppe",0
2020-04-18 18:21:43,kids_pets,90.62,KS,Ozawkie,M,Theatre director,fraud_Pacocha-Weissnat,0
2019-12-18 12:31:26,shopping_pos,183.1,TX,Grandview,F,"Radiographer, therapeutic",fraud_Hudson-Grady,0
2020-01-01 07:51:37,misc_net,37.23,NY,West Sayville,F,Film/video editor,fraud_Jaskolski-Vandervort,0
2020-04-04 22:29:54,home,74.9,PA,Smock,M,Charity fundraiser,fraud_Beier and Sons,0
2019-09-16 03:36:37,gas_transport,82.1,NY,Big Indian,M,Psychiatrist,fraud_Parisian and Sons,0
2019-11-01 10:36:45,grocery_pos,82.35,OH,Akron,M,Call centre manager,fraud_Strosin-Cruickshank,0
2019-12-22 02:10:08,grocery_net,24.14,IL,Pembroke Township,F,"Psychotherapist, child",fraud_Cummings Group,0
2019-01-22 11:28:09,misc_net,32.33,NY,Cottekill,F,Comptroller,fraud_Welch Inc,0
2019-01-16 12:52:22,kids_pets,36.78,KY,Westport,M,Pensions consultant,fraud_Rau-Robel,0
2020-04-04 08:04:05,grocery_net,56.68,AL,Mobile,F,"Surveyor, land/geomatics","fraud_Stokes, Christiansen and Sipes",0
2019-06-25 07:23:52,shopping_pos,1.7,TX,Purmela,M,Web designer,fraud_Turner and Sons,0
2019-03-22 10:51:12,grocery_pos,143.82,CA,June Lake,M,Health service manager,fraud_Padberg-Welch,0
2020-05-04 08:06:24,misc_net,6.48,KY,Elizabethtown,M,Surgeon,"fraud_Parisian, Schiller and Altenwerth",0
2019-04-17 07:42:25,shopping_net,9.55,OH,Mount Perry,M,Barrister's clerk,"fraud_Labadie, Treutel and Bode",0
2020-05-01 01:30:05,gas_transport,75.72,ME,Nobleboro,F,Financial trader,fraud_Friesen-D'Amore,0
2019-12-22 20:37:05,shopping_pos,4.64,NY,Tupper Lake,F,Chartered loss adjuster,fraud_Hudson-Grady,0
2019-06-16 01:59:17,gas_transport,81.01,GA,Vienna,F,Phytotherapist,"fraud_Robel, Cummerata and Prosacco",0
2020-04-28 16:37:10,health_fitness,18.91,NY,West Henrietta,F,"Teacher, primary school",fraud_Ratke and Sons,0
2019-12-27 07:25:35,shopping_net,5.39,OK,Lahoma,F,"Programme researcher, broadcasting/film/video",fraud_Hills-Witting,0
2019-06-08 14:01:57,home,28.77,IA,Birmingham,F,Camera operator,fraud_Champlin-Casper,0
2019-10-24 17:54:00,shopping_pos,6.06,FL,Lakeland,F,Clothing/textile technologist,"fraud_Nitzsche, Kessler and Wolff",0
2019-10-09 04:12:47,grocery_pos,108.66,MT,Bridger,M,Chartered loss adjuster,fraud_O'Keefe-Hudson,0
2019-05-18 16:47:08,shopping_pos,1102.42,NY,West Sayville,F,Film/video editor,fraud_Pouros-Conroy,0
2019-09-21 18:56:26,shopping_pos,7.14,LA,Denham Springs,M,Herbalist,fraud_Kuhn LLC,0
2019-03-24 23:17:06,misc_pos,1.79,CA,Glendale,M,Advertising account planner,fraud_Spencer-Runolfsson,0
2019-05-24 01:24:08,gas_transport,79.28,IA,Battle Creek,F,"Teacher, early years/pre",fraud_Torp-Labadie,0
2019-12-09 06:02:57,shopping_net,7.77,CO,Meredith,F,Public relations account executive,"fraud_Kihn, Abernathy and Douglas",0
2019-10-31 08:32:58,grocery_pos,47.48,MI,Detroit,M,Health visitor,"fraud_Mosciski, Gislason and Mertz",0
2020-01-25 18:52:46,misc_pos,16.56,IN,Leo,M,Biomedical engineer,fraud_Thiel PLC,0
2019-10-19 16:21:31,personal_care,26.65,NH,Belmont,M,"Scientist, research (medical)","fraud_Bradtke, Torp and Bahringer",0
2019-06-22 15:04:53,kids_pets,148.03,TX,Thrall,F,Press sub,fraud_Rau-Grant,0
2019-08-12 07:33:27,gas_transport,64.86,TX,Sachse,M,Site engineer,"fraud_Robel, Cummerata and Prosacco",0
2019-11-23 08:48:26,shopping_pos,4.9,NY,Garrattsville,F,Naval architect,fraud_Hudson-Grady,0
2020-03-31 16:24:46,entertainment,157.58,CA,Mountain Center,F,"Therapist, music",fraud_Beier LLC,0
2019-02-24 09:58:01,grocery_pos,82.82,FL,Naples,M,"Programme researcher, broadcasting/film/video",fraud_Doyle Ltd,0
2020-02-20 19:25:20,personal_care,26.73,TX,Dallas,M,"Designer, interior/spatial",fraud_Monahan-Morar,0
2019-07-31 07:54:09,gas_transport,59.5,MT,Turner,M,Further education lecturer,"fraud_Greenholt, Jacobi and Gleason",0
2019-06-10 23:47:28,kids_pets,49.02,TN,Grand Junction,M,Clothing/textile technologist,"fraud_Yost, Schamberger and Windler",0
2019-03-16 23:09:37,kids_pets,43.09,GA,Varnell,M,Pensions consultant,fraud_Bogisich-Weimann,0
2019-04-11 22:36:48,entertainment,174.03,FL,Brandon,F,Environmental consultant,"fraud_Schaefer, Fay and Hilll",0
2019-11-25 18:55:44,entertainment,251.61,NE,Howells,M,Research scientist (maths),fraud_Dibbert and Sons,0
2020-01-21 06:02:22,misc_pos,1.25,TX,Karnack,F,Chiropodist,fraud_Thiel PLC,0
2019-03-13 22:28:43,home,66.77,IL,New Boston,M,Manufacturing engineer,fraud_Altenwerth-Kilback,0
2020-05-01 16:28:18,food_dining,79.33,NE,Manley,M,Human resources officer,"fraud_Turner, Ziemann and Lehner",0
2020-06-15 18:44:53,shopping_net,3.89,KS,Esbon,F,Tourism officer,fraud_Kozey-Boehm,0
2019-10-05 20:16:53,entertainment,43.75,WA,Burlington,F,Public house manager,fraud_Johns-Hoeger,0
2019-04-18 20:05:12,entertainment,32.25,AZ,Phoenix,F,Counselling psychologist,"fraud_Runolfsdottir, Mueller and Hand",0
2020-03-17 10:49:57,grocery_pos,107.95,NY,Jefferson,M,Diagnostic radiographer,fraud_Barton Inc,0
2019-12-15 03:54:43,shopping_pos,8.61,PA,West Decatur,M,Armed forces logistics/support/administrative officer,fraud_Mohr Inc,0
2019-03-24 16:07:17,shopping_net,197.69,MO,Kansas City,F,Counsellor,fraud_Cormier LLC,0
2019-10-19 06:21:24,misc_pos,4.63,IN,Veedersburg,F,"Development worker, community",fraud_Reynolds-Schinner,0
2019-03-03 19:09:51,home,32.04,GA,Brinson,M,"Engineer, broadcasting (operations)",fraud_Champlin and Sons,0
2019-12-08 17:57:19,personal_care,3.66,KY,Elizabethtown,M,Surgeon,"fraud_Schoen, Nienow and Bauch",0
2020-05-29 03:01:40,grocery_pos,53.35,NM,Espanola,M,Historic buildings inspector/conservation officer,fraud_Kunze Inc,0
2019-09-09 19:37:48,entertainment,56.2,SC,Edisto Island,F,"Sales professional, IT",fraud_Reichel Inc,0
2019-02-14 15:06:46,personal_care,8.16,IA,Clarinda,M,IT trainer,fraud_Zulauf LLC,0
2019-06-26 03:56:32,gas_transport,69.56,SD,Fulton,F,Financial adviser,fraud_Koss and Sons,0
2019-04-04 17:52:57,entertainment,19.11,KY,Cranks,F,"Psychologist, counselling",fraud_Howe PLC,0
2019-05-25 15:41:42,travel,8.82,DC,Washington,M,"Optician, dispensing","fraud_Champlin, Rolfson and Connelly",0
2020-01-07 15:23:39,personal_care,67.12,NV,Ruth,M,Interpreter,fraud_Monahan-Morar,0
2019-03-04 17:05:11,personal_care,3.9,MA,Sheffield,F,Radio producer,"fraud_Lubowitz, Terry and Stracke",0
2020-04-15 20:07:19,kids_pets,127.53,MD,Great Mills,M,Art therapist,"fraud_Yost, Schamberger and Windler",0
2019-09-01 12:39:41,food_dining,2.78,NC,Fayetteville,M,"Scientist, research (maths)","fraud_Reinger, Weissnat and Strosin",0
2019-03-14 15:38:40,shopping_pos,3.85,OK,Tulsa,F,"Teacher, special educational needs","fraud_Baumbach, Hodkiewicz and Walsh",0
2019-11-27 05:13:54,shopping_net,3.28,NJ,Stirling,F,Science writer,"fraud_Little, Gutmann and Lynch",0
2019-09-12 06:52:57,misc_pos,8.49,GA,Darien,F,Tax adviser,"fraud_Nienow, Ankunding and Collier",0
2020-06-06 11:29:10,grocery_pos,118.09,OH,Mount Saint Joseph,M,Exhibition designer,"fraud_Kovacek, Dibbert and Ondricka",0
2020-04-23 03:35:12,entertainment,347.57,FL,Tampa,F,Waste management officer,fraud_Effertz LLC,0
2020-06-15 06:06:58,shopping_pos,6.6,LA,Metairie,F,Advertising account planner,"fraud_Goyette, Howell and Collier",0
2020-06-07 19:26:25,personal_care,40.32,TX,Falls City,F,"Engineer, mining",fraud_Kirlin and Sons,0
2019-06-09 05:50:05,grocery_pos,109.6,ME,Nobleboro,F,Financial trader,fraud_Auer-Mosciski,0
2019-12-08 07:29:00,gas_transport,75.64,WY,Jelm,F,Public librarian,fraud_Cummings LLC,0
2019-03-03 18:05:27,shopping_net,8.84,KY,Westport,M,Pensions consultant,fraud_Auer-West,0
2019-08-21 05:25:03,shopping_net,9.56,PA,North Washington,F,Patent attorney,fraud_Terry-Huel,0
2019-11-02 17:12:47,misc_net,9.51,NV,Reno,M,Immunologist,fraud_Durgan-Auer,0
2019-05-22 03:59:01,misc_net,3.47,VT,South Londonderry,M,Scientific laboratory technician,fraud_Kuphal-Predovic,0
2020-01-18 03:05:20,grocery_pos,188.94,AL,Mobile,F,"Surveyor, land/geomatics","fraud_Schultz, Simonis and Little",0
2020-01-29 12:51:06,shopping_net,2.84,ND,Reynolds,F,Visual merchandiser,"fraud_Towne, Greenholt and Koepp",0
2020-05-14 23:53:30,personal_care,20.06,PA,Mc Veytown,M,Nutritional therapist,fraud_Marvin-Lind,0
2019-07-29 05:02:07,gas_transport,43.86,AZ,Parks,M,"Geologist, engineering",fraud_Friesen-D'Amore,0
2019-02-14 22:01:25,home,6.55,PA,Keisterville,F,Systems developer,fraud_Reilly LLC,0
2020-05-17 22:01:43,home,153.33,KS,De Soto,F,Chief Executive Officer,"fraud_Prosacco, Kreiger and Kovacek",0
2020-03-08 11:08:38,entertainment,25.58,MS,Pearlington,M,"Therapist, occupational",fraud_Brown-Greenholt,0
2019-01-22 10:07:45,shopping_pos,913.75,FL,Sebring,F,Environmental consultant,fraud_Dooley Inc,1
2019-04-30 09:28:40,misc_net,8.39,PA,North Washington,F,Patent attorney,"fraud_Parisian, Schiller and Altenwerth",0
2020-01-26 04:12:40,grocery_pos,151.01,CO,Meredith,F,Public relations account executive,fraud_Bradtke PLC,0
2019-01-13 18:38:39,travel,1.08,NM,Espanola,M,Historic buildings inspector/conservation officer,fraud_Treutel-King,0
2020-02-09 05:06:53,gas_transport,50.59,MN,Stanchfield,F,"Lecturer, further education",fraud_Bernhard Inc,0
2020-01-16 03:08:44,misc_pos,60.64,OH,Clay Center,F,Insurance underwriter,"fraud_Wintheiser, Dietrich and Schimmel",0
2019-08-05 11:10:42,misc_net,1.8,NM,Red River,F,"Surveyor, land/geomatics",fraud_Block-Parisian,0
2019-07-23 06:56:22,gas_transport,63.6,AL,Woodville,M,"Editor, commissioning",fraud_Rodriguez Group,0
2019-01-28 10:29:26,grocery_net,19.7,NY,Hudson,M,Travel agency manager,"fraud_Rutherford, Homenick and Bergstrom",0
2020-03-16 18:46:30,shopping_net,1583.71,WI,New Holstein,M,Child psychotherapist,"fraud_Kihn, Abernathy and Douglas",0
2019-08-18 13:33:21,kids_pets,72.48,PA,Corsica,F,Maintenance engineer,fraud_Windler LLC,0
2020-01-11 23:49:31,shopping_pos,6.25,TX,Kilgore,F,Multimedia programmer,fraud_Kuhn LLC,0
2019-09-06 22:34:53,kids_pets,283.42,MA,Lawrence,M,Geoscientist,fraud_Bernier and Sons,0
2020-05-15 13:55:10,kids_pets,80.87,KY,Irvine,F,"Editor, magazine features",fraud_Bogisich-Weimann,0
2019-06-08 12:18:18,food_dining,35.75,TX,Marathon,F,Lexicographer,fraud_Powlowski-Weimann,0
2020-03-12 07:52:23,gas_transport,64.53,FL,Titusville,M,Set designer,fraud_Bernhard Inc,0
2020-04-30 14:49:23,kids_pets,70.58,MO,Kansas City,F,Counsellor,"fraud_Metz, Russel and Metz",0
2020-05-10 15:15:21,home,42.58,NC,Pelham,M,Insurance underwriter,fraud_Skiles LLC,0
2020-02-16 09:22:19,shopping_pos,13.02,IL,Putnam,F,"Presenter, broadcasting","fraud_Roob, Conn and Tremblay",0
2020-04-28 12:15:32,health_fitness,8.06,IL,Pembroke Township,F,"Psychotherapist, child",fraud_Fritsch and Sons,0
2020-03-24 22:47:15,health_fitness,48.16,WV,Union,M,Chartered public finance accountant,fraud_Schroeder Group,0
2020-06-07 14:50:51,kids_pets,62.33,IA,Alton,M,"Engineer, land",fraud_Bode-Rempel,0
2019-07-23 14:45:51,misc_pos,14.89,NC,Wilmington,F,English as a second language teacher,"fraud_Boehm, Predovic and Reinger",0
2019-05-06 03:36:02,gas_transport,38.9,OH,Randolph,F,Mechanical engineer,fraud_Conroy-Cruickshank,0
2019-01-08 04:52:09,misc_pos,9.36,WV,Tallmansville,M,Accounting technician,fraud_McDermott-Rice,0
2019-01-20 23:03:48,misc_pos,4.83,MN,Lonsdale,M,Chief Strategy Officer,fraud_Balistreri-Nader,0
2020-04-08 18:25:26,entertainment,53.02,NY,Port Gibson,F,Database administrator,fraud_Reichel Inc,0
2019-05-20 01:34:17,grocery_pos,99.96,NC,Pelham,M,Insurance underwriter,"fraud_Kovacek, Dibbert and Ondricka",0
2019-06-17 11:20:11,food_dining,71.31,GA,Darien,F,Tax adviser,"fraud_Langosh, Wintheiser and Hyatt",0
2019-08-12 15:06:42,kids_pets,12.08,IA,Avoca,F,Engineering geologist,"fraud_Hauck, Dietrich and Funk",0
2019-12-27 09:44:34,grocery_pos,178.21,PA,Cressona,F,Ecologist,fraud_Deckow-O'Conner,0
2019-11-17 20:45:37,personal_care,5.89,NJ,Plainfield,F,Leisure centre manager,fraud_Bins-Howell,0
2019-12-17 02:29:58,grocery_pos,307.97,TX,Humble,M,Tax adviser,fraud_Schamberger-O'Keefe,1
2019-06-23 20:33:59,shopping_pos,3.96,NC,Fayetteville,M,"Scientist, research (maths)","fraud_Bahringer, Schoen and Corkery",0
2020-03-31 12:03:12,home,16.37,CT,East Canaan,F,Comptroller,fraud_Botsford PLC,0
2020-06-01 23:58:50,health_fitness,41.86,AR,Haynes,F,"Programmer, applications",fraud_Ziemann-Waters,0
2019-01-23 12:49:16,home,34.39,KY,Stephensport,F,Chartered public finance accountant,"fraud_Denesik, Powlowski and Pouros",0
2020-06-09 20:09:53,health_fitness,71.39,IL,Tower Hill,M,Radio broadcast assistant,fraud_Thompson-Gleason,0
2020-06-05 10:11:31,gas_transport,50.81,PA,Mc Veytown,M,Nutritional therapist,"fraud_Streich, Hansen and Veum",0
2019-12-24 18:46:35,entertainment,24.49,CA,Smith River,F,Web designer,"fraud_Parker, Nolan and Trantow",0
2019-08-04 15:22:42,home,59.79,KY,Louisville,F,Engineering geologist,fraud_Gerhold LLC,0
2019-07-15 09:42:31,gas_transport,73.1,UT,Moab,M,Location manager,"fraud_Connelly, Reichert and Fritsch",0
2020-03-17 05:40:05,misc_pos,9.74,CA,Claremont,M,Wellsite geologist,fraud_Herzog Ltd,0
2019-12-27 19:13:16,shopping_pos,38.7,NY,Tupper Lake,F,Chartered loss adjuster,fraud_Pouros-Haag,0
2020-04-21 12:40:49,shopping_pos,5.29,PA,Uledi,F,Tree surgeon,fraud_Jewess LLC,0
2019-07-15 20:41:08,home,19.37,NC,Bailey,F,Call centre manager,"fraud_O'Connell, Botsford and Hand",0
2020-04-20 06:04:31,gas_transport,44.38,AR,Cord,M,"Designer, ceramics/pottery",fraud_Bins-Rice,0
2019-04-16 18:20:41,health_fitness,23.73,KY,Mallie,M,Facilities manager,fraud_Dare-Gibson,0
2019-04-22 03:09:26,gas_transport,50.45,SD,Barnard,F,Systems developer,fraud_Sporer Inc,0
2019-07-14 17:24:14,personal_care,23.88,IN,North Judson,M,"Doctor, general practice",fraud_Langworth LLC,0
2019-12-08 18:39:57,kids_pets,49.64,IN,Andrews,M,Retail banker,fraud_Waelchi-Wolf,0
2019-04-29 11:00:57,misc_pos,2.27,MS,Ridgeland,F,"Scientist, clinical (histocompatibility and immunogenetics)",fraud_Reynolds-Schinner,0
2020-04-06 02:34:11,food_dining,52.47,AL,Hartford,M,Jewellery designer,fraud_O'Hara-Wilderman,0
2019-10-29 11:14:02,grocery_pos,182.44,LA,Baton Rouge,F,"Designer, furniture",fraud_Padberg-Welch,0
2019-02-04 15:02:26,shopping_pos,2.22,MS,Sunflower,F,"Education officer, community",fraud_Jacobi and Sons,0
2019-06-19 13:36:13,travel,1.42,MI,Manistique,F,Trade mark attorney,fraud_Turner LLC,0
2019-12-21 07:50:23,misc_pos,28.47,MO,Blairstown,F,Agricultural consultant,fraud_Herzog Ltd,0
2019-02-10 18:04:46,home,6.53,CA,Norwalk,M,Firefighter,fraud_Berge-Ullrich,0
2020-05-02 06:53:22,food_dining,219.59,IN,Greenwood,F,Financial adviser,fraud_Will Ltd,0
2019-05-26 14:25:25,home,3.17,CO,Littleton,F,Water engineer,"fraud_Cole, Hills and Jewess",0
2020-04-19 20:44:35,shopping_net,8.09,TX,Quanah,M,"Librarian, public",fraud_Schmidt and Sons,0
2019-07-28 07:18:08,shopping_net,9.32,NY,West Henrietta,F,"Teacher, primary school","fraud_Schmeler, Bashirian and Price",0
2019-10-21 15:17:59,misc_net,1.6,ME,Bowdoin,M,"Engineer, electronics",fraud_Mante Group,0
2019-08-17 15:23:31,home,24.6,OH,Canton,M,Building control surveyor,fraud_Skiles LLC,0
2019-04-29 01:16:45,misc_net,346.31,WY,Freedom,M,"Education officer, museum",fraud_Dooley-Thompson,0
2019-07-06 03:56:47,misc_net,17.54,FL,Lakeland,F,Clothing/textile technologist,"fraud_Tillman, Fritsch and Schmitt",0
2019-10-08 01:35:17,gas_transport,73.52,AK,Wales,M,"Administrator, education","fraud_Jenkins, Hauck and Friesen",0
2019-12-01 20:33:55,health_fitness,40.89,IL,Wilmette,M,Trade mark attorney,fraud_Hirthe-Beier,0
2019-03-03 17:09:07,shopping_net,7.76,NC,Fayetteville,M,"Scientist, research (maths)","fraud_Langworth, Boehm and Gulgowski",0
2019-03-15 04:37:28,misc_net,188.36,CO,Littleton,F,Water engineer,fraud_Donnelly PLC,0
2019-12-25 22:32:15,misc_pos,24.75,CA,Oakland,M,Barista,"fraud_Wiza, Schaden and Stark",0
2020-05-19 10:33:28,gas_transport,50.22,LA,Metairie,F,Advertising account planner,fraud_Prohaska-Murray,0
2019-12-06 22:48:48,personal_care,5.27,IL,Lomax,F,Environmental consultant,fraud_Osinski Inc,0
